gender,d_age,samerace,importance_same_race,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,match
1,13,0,3,'financial math',10,32,20,12,11,15,5,8,8,7,8,6,40,8,10,12,10,20,8,8,8,9,9,8,8,8,7,,6,0.17,7,14,5,8,6,0,0
1,10,0,3,'financial math',30,30,30,5,0,5,3,7,7,2,2,5,40,8,10,12,10,20,8,8,8,9,9,8,9,8,7,,6,0.17,7,14,5,8,5,0,0
1,8,0,3,'financial math',20,25,15,15,15,10,4,7,9,4,8,3,40,8,10,12,10,20,8,8,8,9,9,7,7,7,8,,7,0.18,7,14,5,7,6,0,0
1,0,0,3,'financial math',15,20,20,20,5,20,6,7,7,5,7,4,40,8,10,12,10,20,8,8,8,9,9,9,8,8,9,,6,-0.13,7,14,5,9,6,0,0
1,1,0,3,'financial math',15,15,20,15,15,20,1,3,4,2,4,1,40,8,10,12,10,20,8,8,8,9,9,8,6,6,6,,,-0.16,7,14,5,6,3,0,0
1,1,0,3,'financial math',15,15,20,15,20,15,3,10,10,3,10,2,40,8,10,12,10,20,8,8,8,9,9,8,8,8,7,,,-0.46,7,14,5,7,4,0,0
1,5,0,3,'financial math',25,15,20,20,20,0,5,9,8,6,6,6,40,8,10,12,10,20,8,8,8,9,9,8,9,9,6,9,2,0.31,7,14,5,6,2,0,0
1,1,1,3,'financial math',15,21,18,18,10,18,4,8,8,4,5,4,40,8,10,12,10,20,8,8,8,9,9,6,9,9,6,8,6,0.08,7,14,5,6,5,0,0
1,3,0,3,'financial math',15,3,50,20,2,10,4,7,8,5,7,4,40,8,10,12,10,20,8,8,8,9,9,8,7,7,8,,,-0.19,7,14,5,8,6,0,0
1,7,0,3,'financial math',10,20,20,20,20,10,6,9,10,8,9,8,40,8,10,12,10,20,8,8,8,9,9,9,8,8,7,,,0.16,7,14,5,8,5,0,0
1,7,0,3,'financial math',14,20,18,24,18,6,7,6,7,6,7,6,40,8,10,12,10,20,8,8,8,9,9,9,8,8,8,,7,0.05,7,14,5,9,6,0,0
1,2,1,2,Chemistry,10,10,30,20,10,20,1,,8,1,,3,30,10,30,20,10,0,8,5,7,10,9,5,7,8,10,6,9,0.02,6,18,8,8,8,0,0
1,10,1,2,Chemistry,15,20,20,20,15,10,6,7,6,7,4,6,30,10,30,20,10,0,8,5,7,10,9,4,5,6,6,6,6,0,6,18,8,5,6,0,0
1,9,0,2,Chemistry,10,25,20,10,20,15,3,8,8,,,8,30,10,30,20,10,0,8,5,7,10,9,5,5,6,3,6,5,0.07,6,18,8,5,5,0,0
1,6,0,2,Chemistry,10,20,15,20,20,15,2,2,2,2,2,2,30,10,30,20,10,0,8,5,7,10,9,4,4,4,4,6,3,-0.15,6,18,8,4,4,0,0
1,5,0,2,Chemistry,10,20,20,10,20,20,8,8,8,8,8,9,30,10,30,20,10,0,8,5,7,10,9,10,9,8,7,7,10,0.06,6,18,8,10,5,1,1
1,4,1,2,Chemistry,10,10,20,20,20,20,2,8,10,1,7,1,30,10,30,20,10,0,8,5,7,10,9,10,9,7,8,8,9,0.11,6,18,8,9,5,0,0
1,7,0,2,Chemistry,20,20,20,20,10,10,4,10,9,6,8,6,30,10,30,20,10,0,8,5,7,10,9,6,5,8,9,8,5,-0.01,6,18,8,7,7,0,0
1,3,0,2,Chemistry,10,32,20,12,11,15,5,7,8,6,7,4,30,10,30,20,10,0,8,5,7,10,9,10,9,8,8,5,6,-0.18,6,18,8,9,8,0,0
1,0,0,2,Chemistry,30,30,30,5,0,5,4,5,6,3,7,3,30,10,30,20,10,0,8,5,7,10,9,9,8,7,5,5,4,0.1,6,18,8,7,8,0,0
1,2,1,2,Chemistry,20,25,15,15,15,10,5,8,8,6,5,3,30,10,30,20,10,0,8,5,7,10,9,5,6,7,2,7,3,-0.08,6,18,8,4,6,0,0
1,10,1,2,Chemistry,15,20,20,20,5,20,5,8,6,5,5,4,30,10,30,20,10,0,8,5,7,10,9,6,8,8,8,8,5,-0.28,6,18,8,7,7,0,0
1,9,1,2,Chemistry,15,15,20,15,15,20,2,3,4,5,4,2,30,10,30,20,10,0,8,5,7,10,9,8,6,6,7,4,3,0.42,6,18,8,7,4,0,0
1,9,1,2,Chemistry,15,15,20,15,20,15,2,10,10,1,10,1,30,10,30,20,10,0,8,5,7,10,9,5,5,6,6,7,5,0.26,6,18,8,5,6,0,0
1,5,1,2,Chemistry,25,15,20,20,20,0,6,10,9,6,7,5,30,10,30,20,10,0,8,5,7,10,9,3,7,7,1,3,2,-0.35,6,18,8,3,5,0,0
1,9,0,2,Chemistry,15,21,18,18,10,18,5,7,6,5,6,5,30,10,30,20,10,0,8,5,7,10,9,3,7,7,2,2,2,0.22,6,18,8,4,5,0,0
1,7,0,2,Chemistry,15,3,50,20,2,10,4,6,7,6,5,3,30,10,30,20,10,0,8,5,7,10,9,7,7,8,8,10,7,-0.21,6,18,8,8,7,0,0
1,3,1,2,Chemistry,10,20,20,20,20,10,4,8,9,7,8,6,30,10,30,20,10,0,8,5,7,10,9,7,8,8,6,8,7,0.12,6,18,8,7,7,0,0
1,3,1,2,Chemistry,14,20,18,24,18,6,6,7,7,6,7,6,30,10,30,20,10,0,8,5,7,10,9,7,7,7,6,6,5,-0.15,6,18,8,6,6,0,0
1,8,1,8,'Business- MBA',10,10,30,20,10,20,6,,5,,10,,40,5,20,10,10,15,8,8,8,9,9,6,8,9,7,7,7,-0.05,6,5,3,7,5,0,0
1,4,1,8,'Business- MBA',15,20,20,20,15,10,9,7,7,10,8,7,40,5,20,10,10,15,8,8,8,9,9,6,7,7,7,7,5,0.15,6,5,3,6,4,0,0
1,3,0,8,'Business- MBA',10,25,20,10,20,15,5,9,9,,,,40,5,20,10,10,15,8,8,8,9,9,6,7,6,6,6,6,0.21,6,5,3,6,4,0,0
1,0,0,8,'Business- MBA',10,20,15,20,20,15,5,5,5,5,5,5,40,5,20,10,10,15,8,8,8,9,9,5,7,8,6,7,6,-0.18,6,5,3,6,5,0,0
1,1,0,8,'Business- MBA',10,20,20,10,20,20,7,8,8,8,8,8,40,5,20,10,10,15,8,8,8,9,9,7,8,8,6,7,6,0.38,6,5,3,6,5,0,0
1,2,1,8,'Business- MBA',10,10,20,20,20,20,4,9,8,6,7,6,40,5,20,10,10,15,8,8,8,9,9,8,8,8,8,8,8,0.2,6,5,3,8,7,0,0
1,1,0,8,'Business- MBA',20,20,20,20,10,10,6,8,8,8,9,7,40,5,20,10,10,15,8,8,8,9,9,6,7,6,6,6,3,0.06,6,5,3,5,4,0,0
1,9,0,8,'Business- MBA',10,32,20,12,11,15,7,8,8,8,8,8,40,5,20,10,10,15,8,8,8,9,9,8,8,8,8,8,8,0,6,5,3,7,6,0,0
1,6,0,8,'Business- MBA',30,30,30,5,0,5,5,5,5,5,5,5,40,5,20,10,10,15,8,8,8,9,9,7,7,9,8,8,7,0.1,6,5,3,7,5,0,0
1,4,1,8,'Business- MBA',20,25,15,15,15,10,8,7,7,6,6,3,40,5,20,10,10,15,8,8,8,9,9,6,7,8,8,7,7,0.12,6,5,3,7,5,0,0
1,4,1,8,'Business- MBA',15,20,20,20,5,20,7,6,6,5,5,3,40,5,20,10,10,15,8,8,8,9,9,6,7,7,7,7,6,0.13,6,5,3,7,5,0,0
1,3,1,8,'Business- MBA',15,15,20,15,15,20,3,5,6,4,7,1,40,5,20,10,10,15,8,8,8,9,9,8,7,7,7,7,8,0.62,6,5,3,8,7,0,0
1,3,1,8,'Business- MBA',15,15,20,15,20,15,6,7,7,6,10,3,40,5,20,10,10,15,8,8,8,9,9,7,6,7,6,7,6,0.34,6,5,3,7,5,0,0
1,1,1,8,'Business- MBA',25,15,20,20,20,0,8,9,8,7,8,5,40,5,20,10,10,15,8,8,8,9,9,8,7,8,7,8,5,-0.19,6,5,3,7,6,0,0
1,3,0,8,'Business- MBA',15,21,18,18,10,18,4,8,5,6,4,4,40,5,20,10,10,15,8,8,8,9,9,6,7,8,5,5,5,-0.05,6,5,3,5,3,0,0
1,1,0,8,'Business- MBA',15,3,50,20,2,10,7,7,8,7,7,,40,5,20,10,10,15,8,8,8,9,9,8,8,8,8,8,8,0.12,6,5,3,8,6,0,1
1,3,1,8,'Business- MBA',10,20,20,20,20,10,8,7,8,5,8,5,40,5,20,10,10,15,8,8,8,9,9,6,6,6,6,6,6,0.2,6,5,3,6,3,0,0
1,3,1,8,'Business- MBA',14,20,18,24,18,6,7,7,7,7,7,7,40,5,20,10,10,15,8,8,8,9,9,6,7,7,8,7,6,-0.06,6,5,3,7,5,0,0
1,7,1,6,chemistry,10,10,30,20,10,20,2,3,5,5,,,20,15,25,15,20,5,9,8,7,9,9,6,8,7,6,6,5,0.19,8,3,3,6,5,0,0
1,5,1,6,chemistry,15,20,20,20,15,10,6,6,5,5,5,6,20,15,25,15,20,5,9,8,7,9,9,6,6,6,6,6,7,0.63,8,3,3,7,4,0,0
1,4,0,6,chemistry,10,25,20,10,20,15,9,5,9,9,9,5,20,15,25,15,20,5,9,8,7,9,9,6,8,6,6,4,4,0.59,8,3,3,5,2,0,0
1,1,0,6,chemistry,10,20,15,20,20,15,,6,7,8,6,7,20,15,25,15,20,5,9,8,7,9,9,6,8,7,7,7,4,0.42,8,3,3,8,6,0,1
1,0,0,6,chemistry,10,20,20,10,20,20,8,8,8,6,8,7,20,15,25,15,20,5,9,8,7,9,9,6,9,8,6,7,4,-0.12,8,3,3,8,5,1,0
1,1,1,6,chemistry,10,10,20,20,20,20,6,8,8,8,4,7,20,15,25,15,20,5,9,8,7,9,9,8,6,7,7,7,6,0.53,8,3,3,8,4,0,1
1,2,0,6,chemistry,20,20,20,20,10,10,8,9,9,7,8,7,20,15,25,15,20,5,9,8,7,9,9,7,8,7,8,6,5,0.52,8,3,3,7,7,0,0
1,8,0,6,chemistry,10,32,20,12,11,15,7,8,8,6,6,6,20,15,25,15,20,5,9,8,7,9,9,7,6,6,7,7,5,0.51,8,3,3,7,5,0,0
1,5,0,6,chemistry,30,30,30,5,0,5,6,2,5,5,5,2,20,15,25,15,20,5,9,8,7,9,9,6,6,6,6,6,5,0.68,8,3,3,6,4,0,0
1,3,1,6,chemistry,20,25,15,15,15,10,7,7,8,7,9,5,20,15,25,15,20,5,9,8,7,9,9,6,8,6,6,5,5,0.56,8,3,3,6,2,0,0
1,5,1,6,chemistry,15,20,20,20,5,20,9,8,7,8,5,7,20,15,25,15,20,5,9,8,7,9,9,7,7,7,8,7,6,0.14,8,3,3,7,7,0,1
1,4,1,6,chemistry,15,15,20,15,15,20,2,3,4,5,5,2,20,15,25,15,20,5,9,8,7,9,9,7,6,6,6,6,5,0.59,8,3,3,6,4,0,0
1,4,1,6,chemistry,15,15,20,15,20,15,6,9,10,5,8,3,20,15,25,15,20,5,9,8,7,9,9,6,6,6,6,6,5,0.08,8,3,3,6,3,0,0
1,0,1,6,chemistry,25,15,20,20,20,0,9,9,9,8,8,7,20,15,25,15,20,5,9,8,7,9,9,7,7,7,6,7,6,0.56,8,3,3,7,7,0,1
1,4,0,6,chemistry,15,21,18,18,10,18,10,10,10,10,10,7,20,15,25,15,20,5,9,8,7,9,9,10,10,10,10,10,10,0.05,8,3,3,10,1,1,0
1,2,0,6,chemistry,15,3,50,20,2,10,7,7,7,7,7,,20,15,25,15,20,5,9,8,7,9,9,8,7,7,6,8,6,0.33,8,3,3,7,5,0,0
1,2,1,6,chemistry,10,20,20,20,20,10,8,8,8,7,8,7,20,15,25,15,20,5,9,8,7,9,9,9,8,6,6,6,6,0.8,8,3,3,7,5,0,0
1,2,1,6,chemistry,14,20,18,24,18,6,8,8,7,8,8,8,20,15,25,15,20,5,9,8,7,9,9,7,8,6,8,6,6,0.45,8,3,3,7,5,0,1
1,9,0,1,law,10,10,30,20,10,20,5,7,8,8,,,30,15,20,20,0,5,8,7,9,8,6,7,7,8,9,8,7,0.02,5,1,,7,4,0,1
1,3,0,1,law,15,20,20,20,15,10,7,7,8,10,9,8,30,15,20,20,0,5,8,7,9,8,6,8,7,8,8,7,7,-0.28,5,1,,7,3,0,1
1,2,0,1,law,10,25,20,10,20,15,7,9,9,7,9,7,30,15,20,20,0,5,8,7,9,8,6,5,8,8,6,4,6,-0.2,5,1,,5,2,0,0
1,1,0,1,law,10,20,15,20,20,15,6,6,6,6,6,6,30,15,20,20,0,5,8,7,9,8,6,5,9,8,9,5,6,0.03,5,1,,5,2,0,0
1,2,0,1,law,10,20,20,10,20,20,8,8,9,9,8,8,30,15,20,20,0,5,8,7,9,8,6,6,9,9,6,5,7,0.31,5,1,,5,1,0,1
1,3,0,1,law,10,10,20,20,20,20,9,9,9,8,2,7,30,15,20,20,0,5,8,7,9,8,6,8,7,9,8,10,5,-0.02,5,1,,7,1,0,0
1,0,0,1,law,20,20,20,20,10,10,7,9,9,10,9,8,30,15,20,20,0,5,8,7,9,8,6,8,7,7,6,7,6,-0.08,5,1,,7,4,0,1
1,10,0,1,law,10,32,20,12,11,15,5,10,8,8,8,8,30,15,20,20,0,5,8,7,9,8,6,8,9,8,7,5,8,0.09,5,1,,6,3,0,0
1,7,0,1,law,30,30,30,5,0,5,5,5,7,8,7,5,30,15,20,20,0,5,8,7,9,8,6,7,9,9,8,7,9,0.17,5,1,,6,4,0,1
1,5,0,1,law,20,25,15,15,15,10,8,8,8,6,6,2,30,15,20,20,0,5,8,7,9,8,6,7,7,8,7,6,7,-0.14,5,1,,6,4,0,0
1,3,0,1,law,15,20,20,20,5,20,7,8,8,8,8,6,30,15,20,20,0,5,8,7,9,8,6,8,8,8,8,7,6,-0.06,5,1,,7,5,0,1
1,2,0,1,law,15,15,20,15,15,20,1,6,7,7,9,4,30,15,20,20,0,5,8,7,9,8,6,8,7,7,6,7,5,0.27,5,1,,7,1,0,0
1,2,0,1,law,15,15,20,15,20,15,6,9,10,10,10,8,30,15,20,20,0,5,8,7,9,8,6,7,8,8,8,7,7,0.15,5,1,,7,5,0,0
1,2,0,1,law,25,15,20,20,20,0,6,9,9,7,7,5,30,15,20,20,0,5,8,7,9,8,6,7,8,9,6,8,5,-0.22,5,1,,7,5,0,0
1,2,0,1,law,15,21,18,18,10,18,5,7,6,7,7,6,30,15,20,20,0,5,8,7,9,8,6,6,7,7,5,6,5,0.28,5,1,,6,3,0,0
1,0,0,1,law,15,3,50,20,2,10,7,10,10,10,10,10,30,15,20,20,0,5,8,7,9,8,6,8,8,10,9,7,7,-0.24,5,1,,8,10,1,1
1,4,0,1,law,10,20,20,20,20,10,7,8,9,9,8,8,30,15,20,20,0,5,8,7,9,8,6,8,7,8,7,6,6,0.03,5,1,,7,3,0,1
1,4,0,1,law,14,20,18,24,18,6,7,7,7,7,7,6,30,15,20,20,0,5,8,7,9,8,6,8,7,8,7,6,5,-0.36,5,1,,7,4,0,0
1,12,0,1,Law,10,10,30,20,10,20,4,8,8,6,6,,10,20,35,10,5,20,4,7,3,9,2,8,3,7,8,4,,0.06,5,2,4,3,2,0,0
1,0,0,1,Law,15,20,20,20,15,10,5,6,7,5,6,4,10,20,35,10,5,20,4,7,3,9,2,7,5,7,6,4,,-0.11,5,2,4,8,5,0,0
1,1,1,1,Law,10,25,20,10,20,15,5,9,9,,,,10,20,35,10,5,20,4,7,3,9,2,10,10,10,8,8,,0.09,5,2,4,8,2,0,1
1,4,0,1,Law,10,20,15,20,20,15,5,5,5,5,5,5,10,20,35,10,5,20,4,7,3,9,2,8,10,10,6,9,8,0.24,5,2,4,9,2,0,0
1,5,0,1,Law,10,20,20,10,20,20,7,9,8,8,8,,10,20,35,10,5,20,4,7,3,9,2,8,10,7,3,10,4,0.05,5,2,4,5,3,0,0
1,6,0,1,Law,10,10,20,20,20,20,4,9,8,9,8,3,10,20,35,10,5,20,4,7,3,9,2,9,5,6,3,10,9,0.09,5,2,4,3,7,0,0
1,3,0,1,Law,20,20,20,20,10,10,5,10,9,8,9,7,10,20,35,10,5,20,4,7,3,9,2,6,10,5,5,3,,0.04,5,2,4,6,6,0,0
1,13,1,1,Law,10,32,20,12,11,15,5,8,8,8,8,8,10,20,35,10,5,20,4,7,3,9,2,10,10,10,10,10,10,0.17,5,2,4,10,7,0,0
1,10,1,1,Law,30,30,30,5,0,5,4,6,8,6,5,5,10,20,35,10,5,20,4,7,3,9,2,10,10,10,8,8,8,-0.06,5,2,4,10,6,0,0
1,8,0,1,Law,20,25,15,15,15,10,6,8,7,6,8,2,10,20,35,10,5,20,4,7,3,9,2,6,10,6,3,6,,0.44,5,2,4,4,5,0,0
1,0,0,1,Law,15,20,20,20,5,20,5,7,7,7,7,6,10,20,35,10,5,20,4,7,3,9,2,8,6,7,8,9,1,0.21,5,2,4,7,6,0,0
1,1,0,1,Law,15,15,20,15,15,20,2,4,5,4,7,3,10,20,35,10,5,20,4,7,3,9,2,7,3,6,8,4,,-0.26,5,2,4,5,2,0,0
1,1,0,1,Law,15,15,20,15,20,15,2,10,10,2,2,3,10,20,35,10,5,20,4,7,3,9,2,8,10,8,8,6,5,0.18,5,2,4,7,3,0,0
1,5,0,1,Law,25,15,20,20,20,0,8,10,10,9,10,5,10,20,35,10,5,20,4,7,3,9,2,8,8,8,8,10,,0.38,5,2,4,8,5,0,0
1,1,0,1,Law,15,21,18,18,10,18,6,7,7,8,7,5,10,20,35,10,5,20,4,7,3,9,2,6,10,8,3,,4,0.1,5,2,4,7,7,0,0
1,3,0,1,Law,15,3,50,20,2,10,5,7,8,7,7,,10,20,35,10,5,20,4,7,3,9,2,10,10,10,10,10,10,0.31,5,2,4,10,6,0,1
1,7,0,1,Law,10,20,20,20,20,10,7,8,8,8,8,7,10,20,35,10,5,20,4,7,3,9,2,6,10,4,4,6,,0.06,5,2,4,2,1,0,0
1,7,0,1,Law,14,20,18,24,18,6,7,7,7,7,7,7,10,20,35,10,5,20,4,7,3,9,2,9,10,10,8,8,8,0.37,5,2,4,10,6,0,0
1,13,1,1,Religion,10,10,30,20,10,20,8,6,7,10,,8,19,24,21,23,5,8,7,9,9,9,6,9,9,9,9,9,9,0.36,6,3,,9,9,0,1
1,1,1,1,Religion,15,20,20,20,15,10,9,9,9,10,9,10,19,24,21,23,5,8,7,9,9,9,6,6,8,8,8,9,7,0.63,6,3,,6.5,7,0,1
1,2,0,1,Religion,10,25,20,10,20,15,9,9,9,9,9,9,19,24,21,23,5,8,7,9,9,9,6,6.5,7,6.5,5,5,5,0.65,6,3,,5.5,5,0,1
1,5,0,1,Religion,10,20,15,20,20,15,5,7,7,7,5,6,19,24,21,23,5,8,7,9,9,9,6,6,8,9,7,6,5,0.52,6,3,,6,5,0,1
1,6,0,1,Religion,10,20,20,10,20,20,6,9,8,8,9,8,19,24,21,23,5,8,7,9,9,9,6,6,8,8,5.5,6,2,0.07,6,3,,5,6.5,0,0
1,7,1,1,Religion,10,10,20,20,20,20,2,7,6,8,6,4,19,24,21,23,5,8,7,9,9,9,6,10,9,9,9,9,8,0.51,6,3,,9,7,0,0
1,4,0,1,Religion,20,20,20,20,10,10,7,10,9,10,8,9,19,24,21,23,5,8,7,9,9,9,6,8,8,8,8,7,7.5,0.71,6,3,,8.5,6.5,0,1
1,14,0,1,Religion,10,32,20,12,11,15,8,8,8,7,5,8,19,24,21,23,5,8,7,9,9,9,6,9,10,9,8,7,6.5,0.72,6,3,,8,9,0,1
1,11,0,1,Religion,30,30,30,5,0,5,4,8,8,5,7,6,19,24,21,23,5,8,7,9,9,9,6,7,7,8.5,6.5,9,4,0.71,6,3,,5,3,0,0
1,9,1,1,Religion,20,25,15,15,15,10,7,6,6,5,6,5,19,24,21,23,5,8,7,9,9,9,6,8,8,7,8,6,8,0.56,6,3,,7,6,0,1
1,1,1,1,Religion,15,20,20,20,5,20,10,7,7,6,6,8,19,24,21,23,5,8,7,9,9,9,6,8,8,8,7,8,8,0.52,6,3,,8,8,0,1
1,2,1,1,Religion,15,15,20,15,15,20,8,10,8,9,8,8,19,24,21,23,5,8,7,9,9,9,6,9,9,9,9,9,8.5,0.72,6,3,,8,8,0,1
1,2,1,1,Religion,15,15,20,15,20,15,3,10,10,10,10,6,19,24,21,23,5,8,7,9,9,9,6,9,9,9,9,9,9,0.18,6,3,,8,8,1,0
1,6,1,1,Religion,25,15,20,20,20,0,9,9,10,10,7,6,19,24,21,23,5,8,7,9,9,9,6,8,7,9,6,9,4,0.58,6,3,,7,6,0,0
1,2,0,1,Religion,15,21,18,18,10,18,6,7,8,7,8,6,19,24,21,23,5,8,7,9,9,9,6,7,8,8,6,6,2,0.23,6,3,,4,4,0,0
1,4,0,1,Religion,15,3,50,20,2,10,8,7,8,8,,,19,24,21,23,5,8,7,9,9,9,6,8,9,8,8,8,7,0.42,6,3,,9,9,0,1
1,8,1,1,Religion,10,20,20,20,20,10,8,9,9,10,9,9,19,24,21,23,5,8,7,9,9,9,6,9,9,9,9,9,8,0.8,6,3,,8,6,0,1
1,8,1,1,Religion,14,20,18,24,18,6,7,7,7,7,7,6,19,24,21,23,5,8,7,9,9,9,6,7.5,8.5,9,9.5,9.5,9,0.23,6,3,,8,6.5,0,0
1,10,1,1,'Electrical Engineering',10,10,30,20,10,20,5,5,5,5,8,8,10,20,35,20,0,15,4,8,3,7,2,7,7,8,7,5,8,0.32,5,2,3,6,5,0,0
1,2,1,1,'Electrical Engineering',15,20,20,20,15,10,9,7,7,9,6,5,10,20,35,20,0,15,4,8,3,7,2,9,6,7,6,5,3,0.41,5,2,3,5,2,0,0
1,1,0,1,'Electrical Engineering',10,25,20,10,20,15,7,4,7,2,2,2,10,20,35,20,0,15,4,8,3,7,2,7,7,5,5,4,3,0.51,5,2,3,5,3,0,0
1,2,0,1,'Electrical Engineering',10,20,15,20,20,15,6,6,6,6,6,6,10,20,35,20,0,15,4,8,3,7,2,7,8,7,7,4,7,0.6,5,2,3,7,5,1,1
1,3,0,1,'Electrical Engineering',10,20,20,10,20,20,8,8,8,8,8,8,10,20,35,20,0,15,4,8,3,7,2,6,8,8,7,6,2,0.31,5,2,3,6,6,0,0
1,4,1,1,'Electrical Engineering',10,10,20,20,20,20,7,7,7,8,7,7,10,20,35,20,0,15,4,8,3,7,2,8,7,6,7,6,6,0.55,5,2,3,7,5,0,1
1,1,0,1,'Electrical Engineering',20,20,20,20,10,10,7,10,10,10,8,10,10,20,35,20,0,15,4,8,3,7,2,6,7,6,7,5,4,0.56,5,2,3,6,4,0,0
1,11,0,1,'Electrical Engineering',10,32,20,12,11,15,5,7,9,6,7,5,10,20,35,20,0,15,4,8,3,7,2,6,7,5,7,6,4,0.83,5,2,3,6,5,0,0
1,8,0,1,'Electrical Engineering',30,30,30,5,0,5,4,0,8,7,7,6,10,20,35,20,0,15,4,8,3,7,2,7,8,9,8,8,5,0.76,5,2,3,7,5,0,1
1,6,1,1,'Electrical Engineering',20,25,15,15,15,10,6,6,6,4,6,1,10,20,35,20,0,15,4,8,3,7,2,7,7,6,5,4,3,0.33,5,2,3,5,3,0,0
1,2,1,1,'Electrical Engineering',15,20,20,20,5,20,10,8,6,7,10,5,10,20,35,20,0,15,4,8,3,7,2,8,6,8,7,7,5,0.44,5,2,3,8,2,0,1
1,1,1,1,'Electrical Engineering',15,15,20,15,15,20,7,9,7,6,7,5,10,20,35,20,0,15,4,8,3,7,2,7,7,6,6,7,3,0.55,5,2,3,5,4,0,0
1,1,1,1,'Electrical Engineering',15,15,20,15,20,15,8,10,10,5,10,8,10,20,35,20,0,15,4,8,3,7,2,8,9,7,8,5,4,0.31,5,2,3,7,6,0,0
1,3,1,1,'Electrical Engineering',25,15,20,20,20,0,9,9,8,10,8,7,10,20,35,20,0,15,4,8,3,7,2,6,5,7,6,6,4,0.39,5,2,3,5,3,0,0
1,1,0,1,'Electrical Engineering',15,21,18,18,10,18,7,7,6,6,4,5,10,20,35,20,0,15,4,8,3,7,2,6,8,7,6,5,3,0.52,5,2,3,5,4,0,0
1,1,0,1,'Electrical Engineering',15,3,50,20,2,10,9,7,8,7,6,7,10,20,35,20,0,15,4,8,3,7,2,8,7,7,9,8,4,0.39,5,2,3,7,5,0,0
1,5,1,1,'Electrical Engineering',10,20,20,20,20,10,8,9,10,9,8,9,10,20,35,20,0,15,4,8,3,7,2,8,7,6,6,8,2,0.72,5,2,3,6,4,0,0
1,5,1,1,'Electrical Engineering',14,20,18,24,18,6,7,7,7,7,7,6,10,20,35,20,0,15,4,8,3,7,2,8,8,7,7,6,4,0.09,5,2,3,7,4,0,0
1,9,0,1,Film,10,10,30,20,10,20,5,5,6,10,7,,15,10,30,10,5,30,6,9,8,9,8,8,10,8,8,8,7,0.63,5,3,2,8,5,0,1
1,3,0,1,Film,15,20,20,20,15,10,6,7,7,6,7,7,15,10,30,10,5,30,6,9,8,9,8,7,10,8,7,5,4,0.56,5,3,2,7,5,0,0
1,2,0,1,Film,10,25,20,10,20,15,7,10,10,6,10,6,15,10,30,10,5,30,6,9,8,9,8,7,10,8,8,8,3,0.59,5,3,2,7,5,0,1
1,1,1,1,Film,10,20,15,20,20,15,5,5,5,5,5,5,15,10,30,10,5,30,6,9,8,9,8,7,10,7,7,7,5,0.8,5,3,2,7,5,0,0
1,2,1,1,Film,10,20,20,10,20,20,8,8,8,8,8,8,15,10,30,10,5,30,6,9,8,9,8,7,10,7,7,7,5,0.34,5,3,2,7,5,0,1
1,3,0,1,Film,10,10,20,20,20,20,6,9,8,8,8,7,15,10,30,10,5,30,6,9,8,9,8,8,10,8,6,8,5,0.6,5,3,2,8,5,0,0
1,0,0,1,Film,20,20,20,20,10,10,6,10,10,8,8,8,15,10,30,10,5,30,6,9,8,9,8,7,10,8,8,7,5,0.66,5,3,2,8,5,0,1
1,10,0,1,Film,10,32,20,12,11,15,4,8,8,9,6,8,15,10,30,10,5,30,6,9,8,9,8,7,10,8,7,7,5,0.81,5,3,2,8,5,0,0
1,7,0,1,Film,30,30,30,5,0,5,5,5,9,6,5,5,15,10,30,10,5,30,6,9,8,9,8,7,10,8,8,6,7,0.65,5,3,2,8,5,0,0
1,5,0,1,Film,20,25,15,15,15,10,6,8,7,5,6,2,15,10,30,10,5,30,6,9,8,9,8,7,10,8,8,7,4,0.59,5,3,2,7,5,0,0
1,3,0,1,Film,15,20,20,20,5,20,6,7,7,7,5,7,15,10,30,10,5,30,6,9,8,9,8,7,10,8,8,7,8,0.73,5,3,2,7,5,0,1
1,2,0,1,Film,15,15,20,15,15,20,2,4,7,8,8,4,15,10,30,10,5,30,6,9,8,9,8,7,10,8,8,7,8,0.27,5,3,2,6,6,0,0
1,2,0,1,Film,15,15,20,15,20,15,5,10,10,10,10,10,15,10,30,10,5,30,6,9,8,9,8,7,10,7,6,6,7,0.3,5,3,2,5,5,0,0
1,2,0,1,Film,25,15,20,20,20,0,8,10,10,8,8,6,15,10,30,10,5,30,6,9,8,9,8,8,10,8,6,8,3,0.58,5,3,2,5,5,0,0
1,2,1,1,Film,15,21,18,18,10,18,6,7,7,5,6,7,15,10,30,10,5,30,6,9,8,9,8,7,10,8,6,8,3,0.4,5,3,2,5,5,0,1
1,0,0,1,Film,15,3,50,20,2,10,6,7,8,8,8,,15,10,30,10,5,30,6,9,8,9,8,10,10,8,7,8,5,0.62,5,3,2,7,5,0,1
1,4,0,1,Film,10,20,20,20,20,10,7,9,9,7,9,7,15,10,30,10,5,30,6,9,8,9,8,9,10,8,6,8,3,0.6,5,3,2,8,5,0,1
